id,title,price,description,long,latitude,review_airbnb,calification_rate,created_at,verified,host_review,cameras_on_site,rooms,year,city,Commune_name,Commune_number
971788130926633984,702Beautiful&spacious ElPoblado,850000.0,"Vivienda rentada entero en Medellín, Colombia",-75.5690594,6.186539148,1.0,,2023-06,True,6.0,False,4.0,2023.0,MEDELLÍN,El Poblado,Comuna 6
749803642737062144,The Aragon El Poblado Luxury Lofts (Suite 301),1343045.0,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.57428,6.21269,4.0,5.0,2012-11,True,379.0,False,3.0,2012.0,MEDELLÍN,El Poblado,Comuna 6
18234791,Ático de lujo de 3 pisos con balcón,1183561.0,"Vivienda rentada entero en Medellín, Colombia",-75.5684,6.20908,82.0,4.88,2017-04,True,353.0,True,3.0,2017.0,MEDELLÍN,El Poblado,Comuna 6
30110483,¡Alojamiento de varios niveles con sala de juegos y bares!,1500233.0,"Alojamiento entero en Medellín, Colombia",-75.55480957,6.204089165,102.0,4.56,2018-11,True,273.0,True,5.0,2018.0,MEDELLÍN,El Poblado,Comuna 6
894864776458919424,"Apto de Lujo Laureles 3 Hab, 3 baños, Jacuzzi",1400000.0,"Vivienda rentada entero en Medellín, Colombia",-75.60495,6.24014,0.0,,2023-04,True,2.0,True,3.0,2023.0,MEDELLÍN,Laureles Estadio,Comuna 10
765231388157988096,Imperio Luxury -Jacuzzi-Parking,1428571.0,"Alojamiento entero en Medellín, Colombia",-75.5962733,6.2610439,3.0,5.0,2021-02,True,17.0,True,4.0,2021.0,MEDELLÍN,Laureles Estadio,Comuna 10
1016077088076299264,Casa villa aloha,1200000.0,"Alojamiento entero en Medellín, Colombia",-75.59524464,6.245302083,3.0,5.0,2019-06,True,3.0,False,7.0,2019.0,MEDELLÍN,Laureles Estadio,Comuna 10
32282336,Elegante escapada en Provenza,1352070.0,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.564517,6.205759,119.0,4.94,2019-02,True,500.0,True,4.0,2019.0,MEDELLÍN,El Poblado,Comuna 6
971806370117624960,"801 jacuzzi, la mejor experiencia",850000.0,"Vivienda rentada entero en Medellín, Colombia",-75.5690594,6.186645811,0.0,,2023-06,True,6.0,False,3.0,2023.0,MEDELLÍN,El Poblado,Comuna 6
50150708,NUEVO Increíble Hab Hotel Desayuno -Vistas-Jacuzzi,452001.0,"Vivienda rentada entero en Medellín, Colombia",-75.56939,6.19866,79.0,4.82,2021-04,True,305.0,False,1.0,2021.0,MEDELLÍN,El Poblado,Comuna 6
16914965,3BR Luxury. La experiencia Nelson (ver reseñas),1484399.0,"Alojamiento entero en Medellín, Colombia",-75.57223,6.21395,10.0,4.6,2015-01,True,170.0,False,3.0,2015.0,MEDELLÍN,El Poblado,Comuna 6
881762006921970560,"Makondo 6BD/6,5 baños /aire acondicionado con aire acondicionado en Provenza",1247845.0,"Alojamiento entero en Medellín, Colombia",-75.56549947,6.206813668,22.0,4.86,2019-03,True,697.0,False,6.0,2019.0,MEDELLÍN,El Poblado,Comuna 6
40419028,Lofts 4BR espectaculares e industriales en Provenza,1272110.0,"Loft entero en Medellín, Colombia",-75.56673431,6.207600117,43.0,4.79,2015-06,True,798.0,False,4.0,2015.0,MEDELLÍN,El Poblado,Comuna 6
979300769004040960,Casa Bolívar en Laureles 10 BR,791679.0,"Alojamiento entero en Medellín, Colombia",-75.6035089,6.2473426,2.0,,2023-01,True,153.0,False,10.0,2023.0,MEDELLÍN,La América,Comuna 15
1035509852326301568,Ambiente de fiesta: jaccuzi de Art District House y mucho más,1203353.0,"Vivienda rentada entero en Medellín, Colombia",-75.55894989,6.261258615,0.0,,2023-11,True,,False,4.0,2023.0,MEDELLÍN,La Candelaria,Comuna 12
904722016435472640,Casa Prado Downtown with Terrace Bar and Jacuzzi,1442005.0,"Alojamiento entero en Medellín, Colombia",-75.55596,6.25867,2.0,,2023-01,True,153.0,False,8.0,2023.0,MEDELLÍN,Villa Hermosa,Comuna 13
40732289,Dos lofts de lujo de 3 dormitorios justo en el corazón de Provenza,1171686.0,"Loft entero en Medellín, Colombia",-75.56673431,6.207600117,26.0,4.88,2015-06,True,798.0,False,3.0,2015.0,MEDELLÍN,El Poblado,Comuna 6
967969870070539264,202 City View Terrace El Poblado,850000.0,"Vivienda rentada entero en Medellín, Colombia",-75.5690594,6.1870298,0.0,,2023-06,True,6.0,False,3.0,2023.0,MEDELLÍN,El Poblado,Comuna 6
636868224568095360,¡CASA DEL RELOJ-CASCADA MÁS APARTAMENTO DE 4 DORMITORIOS!,2014270.0,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.56599,6.20725,1.0,,2015-04,True,530.0,True,4.0,2015.0,MEDELLÍN,El Poblado,Comuna 6
49234664,Impresionante suite de 3 dormitorios con jacuzzi justo en el parque Lleras.,1545477.0,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.56692,6.20752,57.0,4.82,2020-02,True,624.0,True,3.0,2020.0,MEDELLÍN,El Poblado,Comuna 6
49759589,Casa entera El Poblado Plan Tranquilo,1187519.0,"Alojamiento entero en Medellín, Colombia",-75.56086,6.18737,0.0,,2015-04,True,9.0,False,3.0,2015.0,MEDELLÍN,El Poblado,Comuna 6
628477717076704640,Dúplex in Parque Lleras- Best Location in Medellín,580000.0,"Vivienda rentada entero en Medellín, Colombia",-75.56871,6.210662,62.0,4.74,2022-05,True,153.0,False,4.0,2022.0,MEDELLÍN,El Poblado,Comuna 6
981802608843980160,luXuRy HiDden,1187519.0,"Vivienda rentada entero en Medellín, Colombia",-75.56741852,6.208185686,1.0,,2018-12,True,397.0,False,1.0,2018.0,MEDELLÍN,El Poblado,Comuna 6
983572501805090560,Casa excelente ubicación,1200000.0,"Alojamiento entero en Medellín, Colombia",-75.56592295,6.209525296,0.0,,2019-10,True,,True,6.0,2019.0,MEDELLÍN,El Poblado,Comuna 6
1029073493620195584,LuXUrY CrYptic,1187519.0,"Vivienda rentada entero en Medellín, Colombia",-75.56740981,6.208276346,0.0,,2018-12,True,397.0,False,1.0,2018.0,MEDELLÍN,El Poblado,Comuna 6
710957262307028864,Hermosa casa campestre - sopetran,1150000.0,"Alojamiento entero en Medellín, Colombia",-75.58801,6.24663,0.0,,2022-08,True,4.0,False,4.0,2022.0,MEDELLÍN,Laureles Estadio,Comuna 10
1029087476817311360,luXURy iN sECREt,1187519.0,"Vivienda rentada entero en Medellín, Colombia",-75.56655919,6.208032313,1.0,,2018-12,True,397.0,False,1.0,2018.0,MEDELLÍN,El Poblado,Comuna 6
689219278155831296,3 bedroom -new loft 5 blocks from parque lleras,1278958.0,"Vivienda rentada entero en Medellín, Colombia",-75.57214,6.21378,0.0,,2021-01,True,42.0,False,3.0,2021.0,MEDELLÍN,El Poblado,Comuna 6
747274270745856512,"Discoteca, Paris Luxury Suites",1159019.0,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.56874,6.20692,0.0,,2022-09,True,37.0,True,1.0,2022.0,MEDELLÍN,El Poblado,Comuna 6
1017368467527296000,Apartamento en el Poblado Lleras,1400000.0,"Vivienda rentada entero en Medellín, Colombia",-75.5668943,6.2093428,0.0,,2020-02,True,13.0,False,3.0,2020.0,MEDELLÍN,El Poblado,Comuna 6
638437542138265984,Casa completa para grupos hasta 12 personas,1534948.0,"Alojamiento entero en Medellín, Colombia",-75.571953,6.211339,1.0,,2022-05,True,6.0,True,4.0,2022.0,MEDELLÍN,El Poblado,Comuna 6
932732260910956544,201 Gran terraza y hermosa vista,850000.0,"Vivienda rentada entero en Medellín, Colombia",-75.57024594,6.186102456,0.0,,2023-06,True,6.0,False,4.0,2023.0,MEDELLÍN,El Poblado,Comuna 6
1016740150279543168,Creo: toda la suite. Casa en Manila - Poblado,1062857.0,"Alojamiento entero en Medellín, Colombia",-75.57217609,6.213992243,0.0,,2023-09,True,35.0,True,4.0,2023.0,MEDELLÍN,El Poblado,Comuna 6
53709013,2 áticos cerca del parque poblado y el parque lleras,1124185.0,"Vivienda rentada entero en Medellín, Colombia",-75.57161,6.21237,5.0,4.0,2020-09,True,223.0,False,6.0,2020.0,MEDELLÍN,El Poblado,Comuna 6
15844557,"Estupendo apartamento Poblado, Manila",1522837.0,"Vivienda rentada entero en Medellín, Colombia",-75.57298,6.21428,14.0,4.57,2013-08,True,1477.0,False,6.0,2013.0,MEDELLÍN,El Poblado,Comuna 6
1005148026633169664,Apartamento con desayuno en La Seventy Piso2,1501714.0,"Vivienda rentada entero en Medellín, Colombia",-75.58716588,6.248217426,0.0,,2018-08,True,1695.0,True,4.0,2018.0,MEDELLÍN,Laureles Estadio,Comuna 10
17775030,Guest Friendy 2BD / Pvt Jaccuzi by lleras Park,1359987.0,"Vivienda rentada entero en Medellín, Colombia",-75.56872,6.21124,13.0,4.85,2017-01,True,79.0,True,3.0,2017.0,MEDELLÍN,El Poblado,Comuna 6
689269169008589312,The Lynx 3 bedroom loft 5 blocks to parque lleras.,1387616.0,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.57439,6.21423,1.0,,2021-01,True,42.0,False,3.0,2021.0,MEDELLÍN,El Poblado,Comuna 6
958028558633576704,LLeras Park Room con acceso a la azotea y a la piscina,1567525.0,"Vivienda rentada entero en Medellín, Colombia",-75.5699178,6.2103367,0.0,,2023-08,True,,True,3.0,2023.0,MEDELLÍN,El Poblado,Comuna 6
17776981,h.,1310784.0,"Vivienda rentada entero en Medellín, Colombia",-75.56906,6.21105,1.0,,2017-01,True,79.0,True,3.0,2017.0,MEDELLÍN,El Poblado,Comuna 6
47096122,.,1108351.0,"Vivienda rentada entero en Medellín, Colombia",-75.56988525,6.210271835,0.0,,2019-10,True,7.0,True,4.0,2019.0,MEDELLÍN,El Poblado,Comuna 6
957940625663140992,Barrio artístico en el barrio completo con acceso gratuito al jacuzzi,1377522.0,"Vivienda rentada entero en Medellín, Colombia",-75.5699178,6.2103367,0.0,,2023-08,True,,True,5.0,2023.0,MEDELLÍN,El Poblado,Comuna 6
786896296124897280,4,1598045.0,"Vivienda rentada entero en Medellín, Colombia",-75.5699,6.21024,1.0,,2015-07,True,3.0,True,4.0,2015.0,MEDELLÍN,El Poblado,Comuna 6
787760257120455808,Casa para familias y grupos: El Poblado a 400 mbps,1564500.0,"Alojamiento entero en Medellín, Colombia",-75.57141,6.21495,0.0,,2015-11,True,288.0,True,6.0,2015.0,MEDELLÍN,El Poblado,Comuna 6
15308326,"Increíble apartamento en Poblado, Manila",1136343.0,"Vivienda rentada entero en Medellín, Colombia",-75.57415,6.21363,32.0,4.69,2013-08,True,1477.0,False,5.0,2013.0,MEDELLÍN,El Poblado,Comuna 6
22793191,?????????,1655956.0,"Vivienda rentada entero en Medellín, Colombia",-75.56732,6.20911,7.0,4.43,2017-01,True,79.0,True,5.0,2017.0,MEDELLÍN,El Poblado,Comuna 6
26057380,???????,1396760.0,"Vivienda rentada entero en Medellín, Colombia",-75.56922,6.21094,4.0,3.75,2018-06,True,17.0,False,4.0,2018.0,MEDELLÍN,El Poblado,Comuna 6
940539505963204480,"Increíble ático con jacuzzi, terraza y barbacoa",1404891.0,"Vivienda rentada entero en Medellín, Colombia",-75.5652634,6.2081865,13.0,4.69,2023-06,True,137.0,True,2.0,2023.0,MEDELLÍN,El Poblado,Comuna 6
677365446986068736,Increíble villa con impresionantes vistas y jacuzzi,1639924.0,"Villa entero en Medellín, Colombia",-75.54669,6.19978,14.0,5.0,2016-05,True,108.0,False,4.0,2016.0,MEDELLÍN,Corregimiento San Sebastián de Palmitas,
1039235102787447168,Luxury Apto 2BD en Tropical Villa | Jacuzzi + AC,1583359.0,"Alojamiento entero en Medellín, Colombia",-75.5690868,6.206745054,1.0,,2018-10,True,1021.0,True,2.0,2018.0,MEDELLÍN,El Poblado,Comuna 6
47974310,"Vida energética panorámica, única e increíble con vistas",1530198.0,"Vivienda rentada entero en Medellín, Colombia",-75.55906,6.21245,16.0,4.94,2016-06,True,633.0,True,2.0,2016.0,MEDELLÍN,El Poblado,Comuna 6
1056062038909306240,New Provenza Paradise House 7BR y patio con jacuzzi,1877777.0,"Alojamiento entero en Medellín, Colombia",-75.5652148,6.2070178,3.0,5.0,2022-11,True,13.0,True,7.0,2022.0,MEDELLÍN,El Poblado,Comuna 6
813868962629132928,"2 dormitorios, terraza, piscina, aire acondicionado, 300 mb, estela 1415",2374484.0,"Vivienda rentada entero en Medellín, Colombia",-75.56465051,6.211022193,28.0,4.71,2022-06,True,859.0,True,2.0,2022.0,MEDELLÍN,El Poblado,Comuna 6
31834561,¡Casa pent de 3 plantas con terraza privada!,1321551.0,"Condo entero en Medellín, Colombia",-75.55299,6.20408,20.0,4.95,2016-03,True,486.0,True,2.0,2016.0,MEDELLÍN,El Poblado,Comuna 6
586389643334404096,Simplicidad y estilo + Billar,1713831.0,"Vivienda rentada entero en Medellín, Colombia",-75.56152,6.20175,98.0,4.96,2021-06,True,1167.0,False,5.0,2021.0,MEDELLÍN,El Poblado,Comuna 6
977609139363855232,King Of Airbnb poblado-Provenza-parque lleras,2018783.0,"Vivienda rentada entero en Medellín, Colombia",-75.56674337,6.209945869,11.0,5.0,2018-12,True,397.0,True,3.0,2018.0,MEDELLÍN,El Poblado,Comuna 6
717460772515622784,Villa Poblado con piscina climatizada y jacuzzi,2766920.0,"Alojamiento entero en Medellín, Colombia",-75.56445569,6.209343767,30.0,4.93,2011-11,True,878.0,False,6.0,2011.0,MEDELLÍN,El Poblado,Comuna 6
52425089,Penthouse  COMUNA13 con jacuzzi privado y barbacoa.,1549435.0,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.56397,6.20849,119.0,4.83,2019-01,True,2756.0,True,3.0,2019.0,MEDELLÍN,El Poblado,Comuna 6
1042706176516198016,Lux Penthouse in Medellín,1628596.0,"Vivienda rentada entero en Medellín, Colombia",-75.56128111,6.217929877,1.0,,2017-01,True,19.0,True,5.0,2017.0,MEDELLÍN,Buenos Aires,Comuna 9
46704610,Diseñador Provenza Apartamento,1330694.0,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.564517,6.205759,152.0,4.93,2019-02,True,500.0,False,4.0,2019.0,MEDELLÍN,El Poblado,Comuna 6
53987966,Casa Madera Parque Lleras 7BR with private Jacuzzi,2862713.0,"Villa entero en Medellín, Colombia",-75.568684,6.20794039,83.0,4.84,2015-10,True,7204.0,True,7.0,2015.0,MEDELLÍN,El Poblado,Comuna 6
1055696078438892032,57 Hillside mansion Pool Provenza Lleras 5 mins,2347884.0,"Casa adosada entero en Medellín, Colombia",-75.5614896,6.2158875,1.0,,2018-05,True,168.0,True,4.0,2018.0,MEDELLÍN,Buenos Aires,Comuna 9
725230005152062720,B3 Penthouse @ poblado/provenza con jacuzzi,1089984.0,"Vivienda rentada entero en Medellín, Colombia",-75.5687881,6.2015313,67.0,4.79,2015-12,True,457.0,True,4.0,2015.0,MEDELLÍN,El Poblado,Comuna 6
1039238468538890240,Luxury Apto 2BD en Tropical Villa | Jacuzzi + AC,1583359.0,"Vivienda rentada entero en Medellín, Colombia",-75.56764424,6.206992859,1.0,,2018-10,True,1021.0,True,2.0,2018.0,MEDELLÍN,El Poblado,Comuna 6
817922880196933248,"Mansión VIP a 6 minutos del parque Lleras, jacuzzi+seguridad",1950936.0,"Villa entero en Medellín, Colombia",-75.55685749,6.19753199,21.0,4.9,2013-11,True,92.0,False,7.0,2013.0,MEDELLÍN,El Poblado,Comuna 6
1060094141392144000,AQCUA APT 7BD/7.5 Bath - Heated Pool - El Poblado,2794628.0,"Vivienda rentada entero en Medellín, Colombia",-75.5682296,6.2106902,0.0,,2019-03,True,697.0,False,7.0,2019.0,MEDELLÍN,El Poblado,Comuna 6
837990475093521280,Exclusiva Villa Lujo con Piscina,2090430.0,"Alojamiento entero en Medellín, Colombia",-75.56749,6.18452,32.0,4.66,2015-10,True,7204.0,False,4.0,2015.0,MEDELLÍN,El Poblado,Comuna 6
978829341971900416,Apartamento atractivo y atractivo Provenza nuevo,2018783.0,"Vivienda rentada entero en Medellín, Colombia",-75.56694184,6.209960801,3.0,4.67,2020-01,True,364.0,False,3.0,2020.0,MEDELLÍN,El Poblado,Comuna 6
1039718984579346176,Mansión DiscoParty a 20 minutos de Provenza y Llerras,1560000.0,"Alojamiento entero en Medellín, Colombia",-75.56732982,6.208120139,2.0,,2021-03,True,6.0,True,6.0,2021.0,MEDELLÍN,El Poblado,Comuna 6
11262138,"Exclusivo Penthouse en El Poblado, Medellin",1950936.0,"Condo entero en Medellín, Colombia",-75.57159,6.19118,33.0,5.0,2015-03,True,70.0,True,1.0,2015.0,MEDELLÍN,El Poblado,Comuna 6
910329282040781056,alojamiento privado en el poblado,2244965.0,"Alojamiento entero en Medellín, Colombia",-75.56151,6.18582,5.0,5.0,2023-06,True,5.0,False,7.0,2023.0,MEDELLÍN,El Poblado,Comuna 6
746209310101428608,(503) Departamento de lujo de cinco habitaciones. Provenza Mde.,1591276.0,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.5660216,6.2104221,24.0,4.79,2022-10,True,173.0,False,5.0,2022.0,MEDELLÍN,El Poblado,Comuna 6
974131690445164544,Lujosa Villa en El Poblado con piscina privada!,2536185.0,"Villa entero en Medellín, Colombia",-75.5811623,6.1929564,11.0,5.0,2022-01,True,131.0,False,6.0,2022.0,MEDELLÍN,El Poblado,Comuna 6
574821496525695680,"El MYNT ReduX (jacuzzi, terraza, ático)",1957427.0,"Vivienda rentada entero en Medellín, Colombia",-75.57016,6.2129,45.0,4.69,2012-12,True,725.0,True,5.0,2012.0,MEDELLÍN,El Poblado,Comuna 6
914636647387523968,WOW 360 View 4BR Medellin Poblado Mejor ubicación,1671429.0,"Vivienda rentada entero en Medellín, Colombia",-75.55559416,6.194795201,8.0,4.75,2015-05,True,9.0,False,4.0,2015.0,MEDELLÍN,El Poblado,Comuna 6
41644949,4BR Luxury Dream House en Poblado 's Heart,1827830.0,"Vivienda rentada entero en Medellín, Colombia",-75.56706,6.21035,63.0,4.63,2018-02,True,1256.0,False,4.0,2018.0,MEDELLÍN,El Poblado,Comuna 6
761818703975281280,Casa de 6 dormitorios con aire acondicionado y piscina privada dentro de Provenza.,2620419.0,"Villa entero en Medellín, Colombia",-75.5657,6.20673,34.0,4.68,2015-10,True,7204.0,False,6.0,2015.0,MEDELLÍN,El Poblado,Comuna 6
970327378555737344,Poblado Mansion 13Bedroom Pool A/C 5 Min to Lleras,3395751.0,"Alojamiento entero en Medellín, Colombia",-75.57107829,6.193515558,3.0,5.0,2016-09,True,19.0,True,13.0,2016.0,MEDELLÍN,El Poblado,Comuna 6
961406820883780864,¡Literalmente a 1 cuadra del parque Lleras!,1944721.0,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.5685831,6.210255891,23.0,4.91,2015-09,True,1441.0,True,6.0,2015.0,MEDELLÍN,El Poblado,Comuna 6
939688340936284928,Piscina climatizada Casa BALI 6Bed/7Bath Aire acondicionado en Provenza,1590999.0,"Alojamiento entero en Medellín, Colombia",-75.56486918,6.208333058,28.0,4.61,2019-03,True,697.0,False,6.0,2019.0,MEDELLÍN,El Poblado,Comuna 6
1019473120772882432,Apartamento de lujo 1703,1880239.0,"Vivienda rentada entero en Medellín, Colombia",-75.5629538,6.2013839,0.0,,2018-11,True,,True,2.0,2018.0,MEDELLÍN,El Poblado,Comuna 6
950127245894573824,Villa en el Poblado con Jacuzzi,1457143.0,"Alojamiento entero en Medellín, Colombia",-75.55645,6.20367,2.0,,2020-03,True,62.0,False,5.0,2020.0,MEDELLÍN,El Poblado,Comuna 6
1051008234080868352,El Poblados 5 Bedroom Lux Duplex Vacation Rental,1912460.0,"Vivienda rentada entero en Medellín, Colombia",-75.56435265,6.195285973,0.0,,2021-09,True,151.0,False,5.0,2021.0,MEDELLÍN,El Poblado,Comuna 6
874701959871955840,"Piscina privada, casa de 10 dormitorios, en el Poblado, aire acondicionado en las habitaciones.",2064027.0,"Alojamiento entero en Medellín, Colombia",-75.58165,6.19351,32.0,5.0,2020-11,True,251.0,True,10.0,2020.0,MEDELLÍN,El Poblado,Comuna 6
889359741438350592,NeW LuXurY PaLace DreaM - MaNila,1786939.0,"Vivienda rentada entero en Medellín, Colombia",-75.56979,6.21279,2.0,,2018-12,True,397.0,False,5.0,2018.0,MEDELLÍN,El Poblado,Comuna 6
979603937159134976,Dúplex de alta gama,1690790.0,"Vivienda rentada entero en Medellín, Colombia",-75.56460168,6.208630101,15.0,4.67,2019-01,True,2756.0,False,7.0,2019.0,MEDELLÍN,El Poblado,Comuna 6
727040206353006336,Villa AG6 Daily Clean & Breaky+ Massage en Poblado,1803157.0,"Alojamiento entero en Medellín, Colombia",-75.57884,6.19684,16.0,4.69,2018-08,True,1695.0,False,6.0,2018.0,MEDELLÍN,El Poblado,Comuna 6
26767286,Descanso y tranquilidad en El Poblado,1701429.0,"Villa entero en Medellín, Colombia",-75.56801,6.21693,184.0,4.82,2017-02,True,531.0,True,8.0,2017.0,MEDELLÍN,El Poblado,Comuna 6
52424846,ÁTICO PAZ 402 TRIPLEX CON JACUZZI Y BARBACOA,1655045.0,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.56592,6.20863,109.0,4.85,2019-01,True,2756.0,True,4.0,2019.0,MEDELLÍN,El Poblado,Comuna 6
6237392,"CIELO - Lujoso ático de 4000 pies cuadrados, 4 dormitorios, spa",2414622.0,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.56542,6.20623,118.0,4.93,2015-04,True,530.0,True,4.0,2015.0,MEDELLÍN,El Poblado,Comuna 6
781005377073725696,"Aqcua 8BD/9Bath Heated Pool, Lounge,  El Poblado.",2089757.0,"Alojamiento entero en Medellín, Colombia",-75.5682296,6.2106902,42.0,4.52,2019-03,True,697.0,False,8.0,2019.0,MEDELLÍN,El Poblado,Comuna 6
1810235,Mansión de 7 dormitorios con jacuzzi,1538787.0,"Alojamiento entero en Medellín, Colombia",-75.57343,6.20535,193.0,4.94,2011-11,True,374.0,False,7.0,2011.0,MEDELLÍN,El Poblado,Comuna 6
564392279335403904,Disfruta una salida de verano y piscina Girardota,1400000.0,"Casa de campo entero en Medellín, Colombia",-75.4768,6.39715,4.0,4.75,2019-03,True,1411.0,False,6.0,2019.0,MEDELLÍN,,
968843741288479232,Arte,1617282.0,"Vivienda rentada entero en Medellín, Colombia",-75.56535326,6.208863077,19.0,4.68,2019-01,True,2756.0,False,5.0,2019.0,MEDELLÍN,El Poblado,Comuna 6
1028460432502922752,Luxe apt con turco,1781279.0,"Vivienda rentada entero en Medellín, Colombia",-75.56367204,6.205812142,0.0,,2023-11,True,,True,2.0,2023.0,MEDELLÍN,El Poblado,Comuna 6
6247504,¡CASA DEL RELOJ--OASIS ¡APARTAMENTO DE 5 DORMITORIOS!,2117188.0,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.56541,6.20627,46.0,4.98,2015-04,True,530.0,True,5.0,2015.0,MEDELLÍN,El Poblado,Comuna 6
715287606064558976,Lofts de 5BR en el corazón de Provenza,1807760.0,"Loft entero en Medellín, Colombia",-75.566583,6.2076301,3.0,3.67,2015-06,True,799.0,False,5.0,2015.0,MEDELLÍN,El Poblado,Comuna 6
32311053,CASA D' ARTIST - LUJOSA MINI MANSIÓN -3BR,1583359.0,"Alojamiento entero en Medellín, Colombia",-75.56627,6.20984,44.0,4.91,2019-02,True,100.0,False,3.0,2019.0,MEDELLÍN,El Poblado,Comuna 6
1035553735679739648,Sunset View a 5 minutos de DT,1583359.0,"Vivienda rentada entero en Medellín, Colombia",-75.55924,6.26313,0.0,,2023-11,True,,True,4.0,2023.0,MEDELLÍN,La Candelaria,Comuna 12
904243774081456384,Pool Rooftop @Lleras Park,2472850.0,"Vivienda rentada entero en Medellín, Colombia",-75.57032,6.21057,2.0,,2023-06,True,3.0,False,3.0,2023.0,MEDELLÍN,El Poblado,Comuna 6
1022761642790077952,Todos Mohk,1781279.0,"Alojamiento entero en Medellín, Colombia",-75.57059048,6.212126403,0.0,,2015-05,True,135.0,True,8.0,2015.0,MEDELLÍN,El Poblado,Comuna 6
837754520597928320,TERRA Penthouse 8Bd/9Bt Aire acondicionado Calefacción Pequeña-Spa,2142285.0,"Vivienda rentada entero en Medellín, Colombia",-75.5682296,6.2106902,26.0,4.85,2019-03,True,697.0,False,8.0,2019.0,MEDELLÍN,El Poblado,Comuna 6
702715985163651072,Los Lofts de Lujo de Aragón El Poblado (The Penthouse),1965067.0,"Loft entero en Medellín, Colombia",-75.57409,6.21384,1.0,,2012-11,True,379.0,False,2.0,2012.0,MEDELLÍN,El Poblado,Comuna 6
803729652445238272,Casa de lujo en Provenza,894044.0,"Alojamiento entero en Medellín, Colombia",-75.56588923,6.208189536,22.0,4.86,2021-11,,737.0,False,6.0,2021.0,MEDELLÍN,El Poblado,Comuna 6
780516181959902592,FUOCO 6BD/7BT Pequeña piscina cubierta climatizada con aire acondicionado C Poblado,1467497.0,"Vivienda rentada entero en Medellín, Colombia",-75.5682296,6.2106902,37.0,4.84,2019-03,True,697.0,False,6.0,2019.0,MEDELLÍN,El Poblado,Comuna 6
703037546622245632,Lujo exclusivo en el corazón de Medellín.,2250000.0,"Condo entero en Medellín, Colombia",-75.55428,6.24384,0.0,,2014-10,True,319.0,True,11.0,2014.0,MEDELLÍN,Buenos Aires,Comuna 9
926189652766635392,Casa de lujo en Provenza con jacuzzi y terraza,1877143.0,"Alojamiento entero en Medellín, Colombia",-75.5655686,6.207319187,1.0,,2018-08,True,1695.0,True,6.0,2018.0,MEDELLÍN,El Poblado,Comuna 6
1035548677270226944,Pool Roftop in Lleras Park,1900031.0,"Vivienda rentada entero en Medellín, Colombia",-75.5684357,6.20957032,0.0,,2023-11,True,,True,3.0,2023.0,MEDELLÍN,El Poblado,Comuna 6
1035584319743739776,Apartamento con aire acondicionado y jacuzzi,1741695.0,"Vivienda rentada entero en Medellín, Colombia",-75.56817377,6.209417126,0.0,,2023-11,True,,True,7.0,2023.0,MEDELLÍN,El Poblado,Comuna 6
1035591081816161408,Huésped amigable con el jacuzzi,1963365.0,"Vivienda rentada entero en Medellín, Colombia",-75.5675385,6.207716008,0.0,,2023-11,True,,True,7.0,2023.0,MEDELLÍN,El Poblado,Comuna 6
957824748566937344,Mansión Poblado con bañera de hidromasaje y aire acondicionado | Capacidad para 10 personas,1862149.0,"Alojamiento entero en El poblado, Medellin, Colombia",-75.54341546,6.181598691,3.0,5.0,2015-01,True,46.0,True,5.0,2015.0,MEDELLÍN,Corregimiento San Sebastián de Palmitas,
957203840185648000,Casa de Prado súper grande en Medellín,2035764.0,"Alojamiento entero en Medellín, Colombia",-75.55512395,6.257881845,0.0,,2023-01,True,153.0,True,11.0,2023.0,MEDELLÍN,Villa Hermosa,Comuna 13
26126469,h.,1986561.0,"Vivienda rentada entero en Medellín, Colombia",-75.56954,6.21001,3.0,5.0,2018-06,True,17.0,False,7.0,2018.0,MEDELLÍN,El Poblado,Comuna 6
985406976710237696,Party Vibe @ our Art District House jaccuzi y más,2622161.0,"Vivienda rentada entero en Medellín, Colombia",-75.55895,6.26345,0.0,,2023-06,True,3.0,True,8.0,2023.0,MEDELLÍN,Aranjuez,Comuna 4
986148877311324416,Edificio completo en un distrito artístico,2501153.0,"Vivienda rentada entero en Medellín, Colombia",-75.5595072,6.2622566,0.0,,2018-06,True,17.0,True,8.0,2018.0,MEDELLÍN,La Candelaria,Comuna 12
786851100221235328,????,2427645.0,"Habitación privada en vivienda rentada en Medellín, Colombia",-75.56982,6.21027,0.0,,2015-07,True,3.0,True,1.0,2015.0,MEDELLÍN,El Poblado,Comuna 6
